Store,Dept,Date,Weekly_Pred,IsHoliday
31.0,92.0,2012-09-28,125339.43137168884,False
31.0,92.0,2012-10-05,140788.09641838074,False
31.0,92.0,2012-10-12,141248.02578926086,False
31.0,92.0,2012-10-19,134161.19369506836,False
31.0,92.0,2012-10-26,128262.80212211609,False
31.0,93.0,2012-09-07,70711.38082408905,True
31.0,93.0,2012-09-14,66810.57724952698,False
31.0,93.0,2012-09-21,60486.78514766693,False
31.0,93.0,2012-09-28,56819.36798095703,False
31.0,93.0,2012-10-05,67445.37159538269,False
31.0,93.0,2012-10-12,67023.22026348114,False
31.0,93.0,2012-10-19,62148.90141963959,False
31.0,93.0,2012-10-26,57391.009083747864,False
31.0,94.0,2012-09-07,73326.57160949707,True
31.0,94.0,2012-09-14,69408.47719573975,False
31.0,94.0,2012-09-21,65176.45927429199,False
31.0,94.0,2012-09-28,64607.177406311035,False
31.0,94.0,2012-10-05,68763.11101150513,False
31.0,94.0,2012-10-12,66282.76584243774,False
31.0,94.0,2012-10-19,65052.13829803467,False
31.0,94.0,2012-10-26,65104.85822677612,False
31.0,95.0,2012-09-07,118454.53777503967,True
31.0,95.0,2012-09-14,116186.62436103821,False
31.0,95.0,2012-09-21,109626.6363773346,False
31.0,95.0,2012-09-28,106603.86463928223,False
31.0,95.0,2012-10-05,115280.45755004883,False
31.0,95.0,2012-10-12,113008.51748275757,False
31.0,95.0,2012-10-19,108875.80818367004,False
31.0,95.0,2012-10-26,103275.726064682,False
31.0,96.0,2012-09-07,33892.59202593565,True
31.0,96.0,2012-09-14,29333.400789946318,False
31.0,96.0,2012-09-21,29638.201966434717,False
31.0,96.0,2012-09-28,29083.246412724257,False
31.0,96.0,2012-10-05,29935.568533301353,False
31.0,96.0,2012-10-12,29136.65917083621,False
31.0,96.0,2012-10-19,29096.575090527534,False
31.0,96.0,2012-10-26,30554.32506546378,False
31.0,97.0,2012-09-07,36054.49506664276,True
31.0,97.0,2012-09-14,35105.89927005768,False
31.0,97.0,2012-09-21,31645.438777923584,False
31.0,97.0,2012-09-28,30373.466967582703,False
31.0,97.0,2012-10-05,35528.31600570679,False
31.0,97.0,2012-10-12,34555.47141933441,False
31.0,97.0,2012-10-19,31521.713230133057,False
31.0,97.0,2012-10-26,29279.963285446167,False
31.0,98.0,2012-09-07,9349.145375490189,True
31.0,98.0,2012-09-14,9463.784904539585,False
31.0,98.0,2012-09-21,9201.971965193748,False
31.0,98.0,2012-09-28,9100.95532131195,False
31.0,98.0,2012-10-05,9535.926713824272,False
31.0,98.0,2012-10-12,10126.73785829544,False
31.0,98.0,2012-10-19,10890.922451734543,False
31.0,98.0,2012-10-26,11630.689861655235,False
31.0,99.0,2012-09-07,-70.52622604370117,True
31.0,99.0,2012-09-14,-129.11479544639587,False
31.0,99.0,2012-10-05,-120.84455633163452,False
31.0,99.0,2012-10-12,-123.75298833847046,False
32.0,1.0,2012-09-07,20735.685618042946,True
32.0,1.0,2012-09-14,21639.72904637456,False
32.0,1.0,2012-09-21,22334.913772575557,False
32.0,1.0,2012-09-28,22819.752819687128,False
32.0,1.0,2012-10-05,25420.606011249125,False
32.0,1.0,2012-10-12,27996.215217664838,False
32.0,1.0,2012-10-19,32610.092723347247,False
32.0,1.0,2012-10-26,49343.572155594826,False
32.0,2.0,2012-09-07,53446.10855615139,True
32.0,2.0,2012-09-14,51192.38375365734,False
32.0,2.0,2012-09-21,51189.5867959857,False
32.0,2.0,2012-09-28,50714.75176113844,False
32.0,2.0,2012-10-05,52221.58994296193,False
32.0,2.0,2012-10-12,50942.85849267244,False
32.0,2.0,2012-10-19,51311.611736506224,False
32.0,2.0,2012-10-26,50375.90312576294,False
32.0,3.0,2012-09-07,14527.90040063858,True
32.0,3.0,2012-09-14,14180.588970661163,False
32.0,3.0,2012-09-21,12266.690836668015,False
32.0,3.0,2012-09-28,11764.657712459564,False
32.0,3.0,2012-10-05,12308.527765750885,False
32.0,3.0,2012-10-12,11655.661350727081,False
32.0,3.0,2012-10-19,11813.550346136093,False
32.0,3.0,2012-10-26,11491.820423603058,False
32.0,4.0,2012-09-07,29540.957021296024,True
32.0,4.0,2012-09-14,28809.197126328945,False
32.0,4.0,2012-09-21,28345.79956960678,False
32.0,4.0,2012-09-28,27644.533696115017,False
32.0,4.0,2012-10-05,29045.432401537895,False
32.0,4.0,2012-10-12,27899.322198092937,False
32.0,4.0,2012-10-19,28546.968331754208,False
32.0,4.0,2012-10-26,27959.574678838253,False
32.0,5.0,2012-09-07,13679.439149856567,True
32.0,5.0,2012-09-14,15834.71540927887,False
32.0,5.0,2012-09-21,16405.147918224335,False
32.0,5.0,2012-09-28,17170.60354948044,False
32.0,5.0,2012-10-05,19738.350885868073,False
32.0,5.0,2012-10-12,18385.307332515717,False
32.0,5.0,2012-10-19,19740.496554851532,False
32.0,5.0,2012-10-26,18254.80291700363,False
32.0,6.0,2012-09-07,3203.757869243622,True
32.0,6.0,2012-09-14,2693.3380122184753,False
32.0,6.0,2012-09-21,2963.4988481998444,False
32.0,6.0,2012-09-28,3237.3150959014893,False
32.0,6.0,2012-10-05,3095.822527885437,False
32.0,6.0,2012-10-12,2941.6465723514557,False
32.0,6.0,2012-10-19,2552.235336780548,False
32.0,6.0,2012-10-26,2702.2149777412415,False
32.0,7.0,2012-09-07,20367.33003139496,True
32.0,7.0,2012-09-14,18963.218430370092,False
32.0,7.0,2012-09-21,18733.785809904337,False
32.0,7.0,2012-09-28,17261.487945079803,False
32.0,7.0,2012-10-05,18516.44673371315,False
32.0,7.0,2012-10-12,17321.489311993122,False
32.0,7.0,2012-10-19,18195.2775259614,False
32.0,7.0,2012-10-26,19128.06193998456,False
32.0,8.0,2012-09-07,24585.32205069065,True
32.0,8.0,2012-09-14,23891.559620320797,False
32.0,8.0,2012-09-21,24696.693240344524,False
32.0,8.0,2012-09-28,23156.140071988106,False
32.0,8.0,2012-10-05,24814.407127439976,False
32.0,8.0,2012-10-12,23993.3235309124,False
32.0,8.0,2012-10-19,24830.16097396612,False
32.0,8.0,2012-10-26,24591.715411782265,False
32.0,9.0,2012-09-07,25086.734821915627,True
32.0,9.0,2012-09-14,22559.637071967125,False
32.0,9.0,2012-09-21,21398.281910657883,False
32.0,9.0,2012-09-28,20065.009351968765,False
32.0,9.0,2012-10-05,20654.205009818077,False
32.0,9.0,2012-10-12,21160.969964385033,False
32.0,9.0,2012-10-19,21739.743019342422,False
32.0,9.0,2012-10-26,16460.51466190815,False
32.0,10.0,2012-09-07,26903.474592208862,True
32.0,10.0,2012-09-14,24991.5741815567,False
32.0,10.0,2012-09-21,24292.11730670929,False
32.0,10.0,2012-09-28,24329.494778633118,False
32.0,10.0,2012-10-05,25683.553049087524,False
32.0,10.0,2012-10-12,27059.736218452454,False
32.0,10.0,2012-10-19,27095.658204078674,False
32.0,10.0,2012-10-26,33007.54145050049,False
32.0,11.0,2012-09-07,16143.596735358238,True
32.0,11.0,2012-09-14,13670.730866193771,False
32.0,11.0,2012-09-21,13444.781909108162,False
32.0,11.0,2012-09-28,13242.261603593826,False
32.0,11.0,2012-10-05,14746.875394940376,False
32.0,11.0,2012-10-12,14688.71964085102,False
32.0,11.0,2012-10-19,14958.895295023918,False
32.0,11.0,2012-10-26,16454.90836775303,False
32.0,12.0,2012-09-07,3813.269751429558,True
32.0,12.0,2012-09-14,3520.918195307255,False
32.0,12.0,2012-09-21,3349.1308985352516,False
32.0,12.0,2012-09-28,3540.728063046932,False
32.0,12.0,2012-10-05,3551.226753592491,False
32.0,12.0,2012-10-12,3465.1105011701584,False
32.0,12.0,2012-10-19,3424.822060108185,False
32.0,12.0,2012-10-26,3285.727668762207,False
32.0,13.0,2012-09-07,33154.12919186056,True
32.0,13.0,2012-09-14,31164.985865354538,False
32.0,13.0,2012-09-21,30961.18154461682,False
32.0,13.0,2012-09-28,30658.79621501267,False
32.0,13.0,2012-10-05,32172.110781684518,False
32.0,13.0,2012-10-12,30651.341669768095,False
32.0,13.0,2012-10-19,30762.376523569226,False
32.0,13.0,2012-10-26,30076.74844774604,False
32.0,14.0,2012-09-07,15508.441215753555,True
32.0,14.0,2012-09-14,14001.65485548973,False
32.0,14.0,2012-09-21,13558.349528312683,False
32.0,14.0,2012-09-28,13934.05105805397,False
32.0,14.0,2012-10-05,14991.642815351486,False
32.0,14.0,2012-10-12,15207.990289926529,False
32.0,14.0,2012-10-19,14732.222406864166,False
32.0,14.0,2012-10-26,15011.337017059326,False
32.0,16.0,2012-09-07,11900.629709720612,True
32.0,16.0,2012-09-14,8320.59802532196,False
32.0,16.0,2012-09-21,7582.418441295624,False
32.0,16.0,2012-09-28,7112.749753952026,False
32.0,16.0,2012-10-05,7129.164245128632,False
32.0,16.0,2012-10-12,5755.633278846741,False
32.0,16.0,2012-10-19,5140.058603286743,False
32.0,16.0,2012-10-26,5091.332366466522,False
32.0,17.0,2012-09-07,11252.129874408245,True
32.0,17.0,2012-09-14,10868.563366830349,False
32.0,17.0,2012-09-21,11301.6364544034,False
32.0,17.0,2012-09-28,11283.814250349998,False
32.0,17.0,2012-10-05,11625.575270175934,False
32.0,17.0,2012-10-12,11242.609185516834,False
32.0,17.0,2012-10-19,11160.532018899918,False
32.0,17.0,2012-10-26,11175.226834595203,False
32.0,18.0,2012-09-07,210.90088617801666,True
32.0,18.0,2012-09-14,2316.228103220463,False
32.0,18.0,2012-09-21,3945.1880220770836,False
32.0,18.0,2012-09-28,4989.936630427837,False
32.0,18.0,2012-10-05,7225.694125294685,False
32.0,18.0,2012-10-12,9070.993570625782,False
32.0,18.0,2012-10-19,11628.495620012283,False
32.0,18.0,2012-10-26,18651.760603368282,False
32.0,19.0,2012-09-07,1750.191806793213,True
32.0,19.0,2012-09-14,1735.6755387187004,False
32.0,19.0,2012-09-21,1863.2128458321095,False
32.0,19.0,2012-09-28,1847.1682005226612,False
32.0,19.0,2012-10-05,1896.9137849211693,False
32.0,19.0,2012-10-12,1907.6437768638134,False
32.0,19.0,2012-10-19,2060.42300760746,False
32.0,19.0,2012-10-26,2311.7141324579716,False
32.0,20.0,2012-09-07,5136.553159296513,True
32.0,20.0,2012-09-14,4402.184850692749,False
32.0,20.0,2012-09-21,4334.272324860096,False
32.0,20.0,2012-09-28,4504.793829083443,False
32.0,20.0,2012-10-05,4806.634918689728,False
32.0,20.0,2012-10-12,4331.707934498787,False
32.0,20.0,2012-10-19,4420.863500773907,False
32.0,20.0,2012-10-26,4164.61470746994,False
32.0,21.0,2012-09-07,4461.106118083,True
32.0,21.0,2012-09-14,4429.5758064985275,False
32.0,21.0,2012-09-21,4379.79837179184,False
32.0,21.0,2012-09-28,4444.106295704842,False
32.0,21.0,2012-10-05,4609.202664017677,False
32.0,21.0,2012-10-12,4549.612193107605,False
32.0,21.0,2012-10-19,4375.727965593338,False
32.0,21.0,2012-10-26,4507.132705450058,False
32.0,22.0,2012-09-07,8737.465331673622,True
32.0,22.0,2012-09-14,8594.388064026833,False
32.0,22.0,2012-09-21,8914.366164684296,False
32.0,22.0,2012-09-28,8911.003860473633,False
32.0,22.0,2012-10-05,10051.430686950684,False
32.0,22.0,2012-10-12,9430.093549013138,False
32.0,22.0,2012-10-19,9201.398914813995,False
32.0,22.0,2012-10-26,8830.08874297142,False
32.0,23.0,2012-09-07,18312.24305665493,True
32.0,23.0,2012-09-14,18314.701563715935,False
32.0,23.0,2012-09-21,18817.18979859352,False
32.0,23.0,2012-09-28,17798.73052585125,False
32.0,23.0,2012-10-05,20599.47748887539,False
32.0,23.0,2012-10-12,20744.170391201973,False
32.0,23.0,2012-10-19,21725.620527744293,False
32.0,23.0,2012-10-26,23986.558478474617,False
32.0,24.0,2012-09-07,4123.853994116187,True
32.0,24.0,2012-09-14,3438.8171477019787,False
32.0,24.0,2012-09-21,3378.436599969864,False
32.0,24.0,2012-09-28,3077.3718921542168,False
32.0,24.0,2012-10-05,4200.407390132546,False
32.0,24.0,2012-10-12,4290.6755008250475,False
32.0,24.0,2012-10-19,4277.527168259025,False
32.0,24.0,2012-10-26,5225.711800545454,False
32.0,25.0,2012-09-07,6831.643469572067,True
32.0,25.0,2012-09-14,6990.610433578491,False
32.0,25.0,2012-09-21,7183.484756588936,False
32.0,25.0,2012-09-28,6504.706505894661,False
32.0,25.0,2012-10-05,7736.562243103981,False
32.0,25.0,2012-10-12,8294.63802599907,False
32.0,25.0,2012-10-19,8084.016070723534,False
32.0,25.0,2012-10-26,9883.197334170341,False
32.0,26.0,2012-09-07,6102.486806616187,True
32.0,26.0,2012-09-14,6252.229009620845,False
32.0,26.0,2012-09-21,6617.224773995578,False
32.0,26.0,2012-09-28,6184.454067207873,False
32.0,26.0,2012-10-05,7621.528237245977,False
32.0,26.0,2012-10-12,7823.653853595257,False
32.0,26.0,2012-10-19,7598.422132790089,False
32.0,26.0,2012-10-26,7824.98533410579,False
32.0,27.0,2012-09-07,1076.1928430050611,True
32.0,27.0,2012-09-14,1089.303608983755,False
32.0,27.0,2012-09-21,1170.4578112065792,False
32.0,27.0,2012-09-28,1108.177303031087,False
32.0,27.0,2012-10-05,1382.473728314042,False
32.0,27.0,2012-10-12,1524.6879590451717,False
32.0,27.0,2012-10-19,1509.224254220724,False
32.0,27.0,2012-10-26,1676.0349674522877,False
32.0,28.0,2012-09-07,433.16763343662024,True
32.0,28.0,2012-09-14,450.8478551879525,False
32.0,28.0,2012-09-21,504.9337989613414,False
32.0,28.0,2012-09-28,544.545835249126,False
32.0,28.0,2012-10-05,621.4282364025712,False
32.0,28.0,2012-10-12,730.8786601126194,False
32.0,28.0,2012-10-19,837.9324901252985,False
32.0,28.0,2012-10-26,1096.206322722137,False
32.0,29.0,2012-09-07,3087.699217438698,True
32.0,29.0,2012-09-14,3038.5271481871605,False
32.0,29.0,2012-09-21,3030.2426627874374,False
32.0,29.0,2012-09-28,3068.8142853975296,False
32.0,29.0,2012-10-05,3246.5758390426636,False
32.0,29.0,2012-10-12,3231.360201358795,False
32.0,29.0,2012-10-19,3296.2723873853683,False
32.0,29.0,2012-10-26,3695.4272150993347,False
32.0,30.0,2012-09-07,2329.8627184033394,True
32.0,30.0,2012-09-14,2092.791123330593,False
32.0,30.0,2012-09-21,2062.5344419032335,False
32.0,30.0,2012-09-28,1912.828353971243,False
32.0,30.0,2012-10-05,2014.3685841858387,False
32.0,30.0,2012-10-12,1978.5637596100569,False
32.0,30.0,2012-10-19,2032.3849133849144,False
32.0,30.0,2012-10-26,2169.9685526043177,False
32.0,31.0,2012-09-07,1332.0047369003296,True
32.0,31.0,2012-09-14,1656.285415649414,False
32.0,31.0,2012-09-21,1726.4388629198074,False
32.0,31.0,2012-09-28,1869.8129802942276,False
32.0,31.0,2012-10-05,2058.7830815315247,False
32.0,31.0,2012-10-12,2046.944341301918,False
32.0,31.0,2012-10-19,2022.5992172956467,False
32.0,31.0,2012-10-26,2542.0017335414886,False
32.0,32.0,2012-09-07,5026.375637590885,True
32.0,32.0,2012-09-14,4904.375597059727,False
32.0,32.0,2012-09-21,4437.799933671951,False
32.0,32.0,2012-09-28,4599.4352052509785,False
32.0,32.0,2012-10-05,4632.347383677959,False
32.0,32.0,2012-10-12,4551.0931815207,False
32.0,32.0,2012-10-19,4544.242202490568,False
32.0,32.0,2012-10-26,4799.880319237709,False
32.0,33.0,2012-09-07,4021.7581948041916,True
32.0,33.0,2012-09-14,3053.485649228096,False
32.0,33.0,2012-09-21,3127.155064344406,False
32.0,33.0,2012-09-28,2809.7518146038055,False
32.0,33.0,2012-10-05,3416.6198848485947,False
32.0,33.0,2012-10-12,3957.89510512352,False
32.0,33.0,2012-10-19,3819.2212365865707,False
32.0,33.0,2012-10-26,5000.237788915634,False
32.0,34.0,2012-09-07,9523.88012456894,True
32.0,34.0,2012-09-14,9826.346622467041,False
32.0,34.0,2012-09-21,9793.75852060318,False
32.0,34.0,2012-09-28,9294.28041434288,False
32.0,34.0,2012-10-05,9889.319838285446,False
32.0,34.0,2012-10-12,10121.333180904388,False
32.0,34.0,2012-10-19,9990.435154914856,False
32.0,34.0,2012-10-26,10851.576620340347,False
32.0,35.0,2012-09-07,2001.3654008507729,True
32.0,35.0,2012-09-14,1946.2358366250992,False
32.0,35.0,2012-09-21,1960.1605708003044,False
32.0,35.0,2012-09-28,1851.132539331913,False
32.0,35.0,2012-10-05,2095.1591615080833,False
32.0,35.0,2012-10-12,1970.5932193398476,False
32.0,35.0,2012-10-19,2066.5999380350113,False
32.0,35.0,2012-10-26,1929.5538277029991,False
32.0,36.0,2012-09-07,868.6587588787079,True
32.0,36.0,2012-09-14,869.5964207649231,False
32.0,36.0,2012-09-21,881.0803586244583,False
32.0,36.0,2012-09-28,894.8929187059402,False
32.0,36.0,2012-10-05,1101.725291967392,False
32.0,36.0,2012-10-12,1127.302057504654,False
32.0,36.0,2012-10-19,1234.5263944864273,False
32.0,36.0,2012-10-26,1286.8359730243683,False
32.0,37.0,2012-09-07,2288.438193142414,True
32.0,37.0,2012-09-14,2391.917932808399,False
32.0,37.0,2012-09-21,2284.171163082123,False
32.0,37.0,2012-09-28,2206.0096183419228,False
32.0,37.0,2012-10-05,2477.2064261436462,False
32.0,37.0,2012-10-12,2561.4863036870956,False
32.0,37.0,2012-10-19,2631.0309118032455,False
32.0,37.0,2012-10-26,3067.1528428792953,False
32.0,38.0,2012-09-07,64993.324697971344,True
32.0,38.0,2012-09-14,71013.11417770386,False
32.0,38.0,2012-09-21,70792.45738172531,False
32.0,38.0,2012-09-28,69941.24550104141,False
32.0,38.0,2012-10-05,68700.45594739914,False
32.0,38.0,2012-10-12,71355.59168863297,False
32.0,38.0,2012-10-19,70866.07563018799,False
32.0,38.0,2012-10-26,69651.96306991577,False
32.0,40.0,2012-09-07,58769.37821865082,True
32.0,40.0,2012-09-14,60541.40941286087,False
32.0,40.0,2012-09-21,60434.542400836945,False
32.0,40.0,2012-09-28,59918.34683561325,False
32.0,40.0,2012-10-05,62466.30550289154,False
32.0,40.0,2012-10-12,60950.96578502655,False
32.0,40.0,2012-10-19,61651.741483688354,False
32.0,40.0,2012-10-26,60676.63984775543,False
32.0,41.0,2012-09-07,4909.5360579788685,True
32.0,41.0,2012-09-14,5964.170109927654,False
32.0,41.0,2012-09-21,5188.278880536556,False
32.0,41.0,2012-09-28,4931.908278912306,False
32.0,41.0,2012-10-05,4620.609151512384,False
32.0,41.0,2012-10-12,5046.281689077616,False
32.0,41.0,2012-10-19,4912.6802379488945,False
32.0,41.0,2012-10-26,3880.7881582677364,False
32.0,42.0,2012-09-07,7435.597523450851,True
32.0,42.0,2012-09-14,7535.017132222652,False
32.0,42.0,2012-09-21,7614.28396999836,False
32.0,42.0,2012-09-28,7430.35054141283,False
32.0,42.0,2012-10-05,7810.142628669739,False
32.0,42.0,2012-10-12,7799.8602904081345,False
32.0,42.0,2012-10-19,7566.323437154293,False
32.0,42.0,2012-10-26,6965.844519615173,False
32.0,44.0,2012-09-07,4367.565110206604,True
32.0,44.0,2012-09-14,4584.663521051407,False
32.0,44.0,2012-09-21,4567.2457498312,False
32.0,44.0,2012-09-28,4835.295756340027,False
32.0,44.0,2012-10-05,4979.789617300034,False
32.0,44.0,2012-10-12,5000.510816335678,False
32.0,44.0,2012-10-19,5133.634410381317,False
32.0,44.0,2012-10-26,5519.044458270073,False
32.0,45.0,2012-09-14,11.613672009669244,False
32.0,45.0,2012-09-21,16.615463056601584,False
32.0,45.0,2012-09-28,7.441583779640496,False
32.0,45.0,2012-10-05,10.461477007716894,False
32.0,45.0,2012-10-12,12.053861961700022,False
32.0,45.0,2012-10-19,6.151583503931761,False
32.0,46.0,2012-09-07,25735.11641716957,True
32.0,46.0,2012-09-14,25422.811657190323,False
32.0,46.0,2012-09-21,25662.1566529274,False
32.0,46.0,2012-09-28,24709.15265393257,False
32.0,46.0,2012-10-05,26185.053514957428,False
32.0,46.0,2012-10-12,25058.770218372345,False
32.0,46.0,2012-10-19,25915.975925445557,False
32.0,46.0,2012-10-26,26047.065425634384,False
32.0,49.0,2012-09-07,4590.738339066505,True
32.0,49.0,2012-09-14,4936.553333684802,False
32.0,49.0,2012-09-21,4775.051313787699,False
32.0,49.0,2012-09-28,4623.743326842785,False
32.0,49.0,2012-10-05,4782.748310893774,False
32.0,49.0,2012-10-12,4727.139988750219,False
32.0,49.0,2012-10-19,5041.691728264093,False
32.0,49.0,2012-10-26,4809.216073796153,False
32.0,52.0,2012-09-07,2394.81030356884,True
32.0,52.0,2012-09-14,2740.43524608016,False
32.0,52.0,2012-09-21,2784.8171412050724,False
32.0,52.0,2012-09-28,2657.449314802885,False
32.0,52.0,2012-10-05,2806.609801709652,False
32.0,52.0,2012-10-12,2718.356874525547,False
32.0,52.0,2012-10-19,2707.203795015812,False
32.0,52.0,2012-10-26,2794.6014417409897,False
32.0,54.0,2012-09-07,-24.150687783956528,True
32.0,54.0,2012-09-14,-24.26182934641838,False
32.0,54.0,2012-09-21,-44.83817762136459,False
32.0,54.0,2012-09-28,-21.540726006031036,False
32.0,54.0,2012-10-05,-48.40549695491791,False
32.0,54.0,2012-10-12,-73.57167968153954,False
32.0,54.0,2012-10-19,-38.08870029449463,False
32.0,54.0,2012-10-26,-61.25708156824112,False
32.0,55.0,2012-09-07,5913.952243804932,True
32.0,55.0,2012-09-14,7887.559329986572,False
32.0,55.0,2012-09-21,6942.011463165283,False
32.0,55.0,2012-09-28,5234.60853266716,False
32.0,55.0,2012-10-05,5925.887062549591,False
32.0,55.0,2012-10-12,5889.6470420360565,False
32.0,55.0,2012-10-19,6543.886657714844,False
32.0,55.0,2012-10-26,8515.117924928665,False
32.0,56.0,2012-09-07,2810.9921889305115,True
32.0,56.0,2012-09-14,2759.785892724991,False
32.0,56.0,2012-09-21,2171.988781929016,False
32.0,56.0,2012-09-28,2097.4322781562805,False
32.0,56.0,2012-10-05,1823.9628179073334,False
32.0,56.0,2012-10-12,1141.8524037599564,False
32.0,56.0,2012-10-19,903.2016470432281,False
32.0,56.0,2012-10-26,681.6407294273376,False
32.0,58.0,2012-09-07,1947.2810969352722,True
32.0,58.0,2012-09-14,2053.5683228969574,False
32.0,58.0,2012-09-21,1608.1343524456024,False
32.0,58.0,2012-09-28,1304.6454122066498,False
32.0,58.0,2012-10-05,1836.975295305252,False
32.0,58.0,2012-10-12,1481.0842742919922,False
32.0,58.0,2012-10-19,1915.7930760383606,False
32.0,58.0,2012-10-26,1363.8179643154144,False
32.0,59.0,2012-09-07,316.827431678772,True
32.0,59.0,2012-09-14,283.1508461236954,False
32.0,59.0,2012-09-21,306.9290089607239,False
32.0,59.0,2012-09-28,290.64702343940735,False
32.0,59.0,2012-10-05,279.09003019332886,False
32.0,59.0,2012-10-12,267.5500156879425,False
32.0,59.0,2012-10-19,304.8895881175995,False
32.0,59.0,2012-10-26,342.92052268981934,False
32.0,60.0,2012-09-07,605.0454966276884,True
32.0,60.0,2012-09-14,674.6767523139715,False
32.0,60.0,2012-09-21,630.1759582310915,False
32.0,60.0,2012-09-28,621.6896075308323,False
32.0,60.0,2012-10-05,685.1386644989252,False
32.0,60.0,2012-10-12,603.7604483962059,False
32.0,60.0,2012-10-19,698.1119168251753,False
32.0,60.0,2012-10-26,638.8388493210077,False
32.0,67.0,2012-09-07,7237.2600573301315,True
32.0,67.0,2012-09-14,7936.661470532417,False
32.0,67.0,2012-09-21,8074.46220690012,False
32.0,67.0,2012-09-28,7709.0315001010895,False
32.0,67.0,2012-10-05,8488.995686411858,False
32.0,67.0,2012-10-12,8184.026574730873,False
32.0,67.0,2012-10-19,8794.552434384823,False
32.0,67.0,2012-10-26,8910.714673936367,False
32.0,71.0,2012-09-07,5175.2898480296135,True
32.0,71.0,2012-09-14,4593.533804357052,False
32.0,71.0,2012-09-21,4485.804820656776,False
32.0,71.0,2012-09-28,4412.9096529483795,False
32.0,71.0,2012-10-05,4617.184703469276,False
32.0,71.0,2012-10-12,4528.8017236590385,False
32.0,71.0,2012-10-19,4335.409211277962,False
32.0,71.0,2012-10-26,4282.133793532848,False
32.0,72.0,2012-09-07,42609.7767033577,True
32.0,72.0,2012-09-14,38769.46593618393,False
32.0,72.0,2012-09-21,35912.555230140686,False
32.0,72.0,2012-09-28,36578.34120512009,False
32.0,72.0,2012-10-05,36946.20902967453,False
32.0,72.0,2012-10-12,36919.41274642944,False
32.0,72.0,2012-10-19,43272.413237571716,False
32.0,72.0,2012-10-26,40169.00606107712,False
32.0,74.0,2012-09-07,17471.549695253372,True
32.0,74.0,2012-09-14,14685.499056339264,False
32.0,74.0,2012-09-21,14614.927906990051,False
32.0,74.0,2012-09-28,13959.304938554764,False
32.0,74.0,2012-10-05,14493.762395620346,False
32.0,74.0,2012-10-12,13876.091263532639,False
32.0,74.0,2012-10-19,14098.100774765015,False
32.0,74.0,2012-10-26,13769.35824584961,False
32.0,79.0,2012-09-07,15537.374611020088,True
32.0,79.0,2012-09-14,14504.176207780838,False
32.0,79.0,2012-09-21,14607.302936553955,False
32.0,79.0,2012-09-28,14468.483165621758,False
32.0,79.0,2012-10-05,15377.966344356537,False
32.0,79.0,2012-10-12,14326.973829984665,False
32.0,79.0,2012-10-19,14431.237824559212,False
32.0,79.0,2012-10-26,13995.524683952332,False
32.0,80.0,2012-09-07,17695.93309044838,True
32.0,80.0,2012-09-14,17479.31677186489,False
32.0,80.0,2012-09-21,16919.125943660736,False
32.0,80.0,2012-09-28,16970.55716252327,False
32.0,80.0,2012-10-05,17437.69832611084,False
32.0,80.0,2012-10-12,17745.355823993683,False
32.0,80.0,2012-10-19,17298.6381431818,False
32.0,80.0,2012-10-26,16940.49269759655,False
32.0,81.0,2012-09-07,17536.628722667694,True
32.0,81.0,2012-09-14,16878.90170121193,False
32.0,81.0,2012-09-21,16335.831489801407,False
32.0,81.0,2012-09-28,16060.925008535385,False
32.0,81.0,2012-10-05,17020.99344611168,False
32.0,81.0,2012-10-12,16392.79789996147,False
32.0,81.0,2012-10-19,15971.327491283417,False
32.0,81.0,2012-10-26,15502.2875020504,False
32.0,82.0,2012-09-07,16860.35027551651,True
32.0,82.0,2012-09-14,17835.118839263916,False
32.0,82.0,2012-09-21,18491.193816184998,False
32.0,82.0,2012-09-28,17971.92457675934,False
32.0,82.0,2012-10-05,18930.417358875275,False
32.0,82.0,2012-10-12,18993.03846693039,False
32.0,82.0,2012-10-19,19179.5246219635,False
32.0,82.0,2012-10-26,18636.671741485596,False
32.0,83.0,2012-09-07,3875.049080505967,True
32.0,83.0,2012-09-14,3439.2117697149515,False
32.0,83.0,2012-09-21,3254.788924559951,False
32.0,83.0,2012-09-28,3201.4383213222027,False
32.0,83.0,2012-10-05,3631.2060022354126,False
32.0,83.0,2012-10-12,3355.982992619276,False
32.0,83.0,2012-10-19,3094.7809748351574,False
32.0,83.0,2012-10-26,2899.7950680851936,False
32.0,85.0,2012-09-07,1791.2051218152046,True
32.0,85.0,2012-09-14,1946.3451954722404,False
32.0,85.0,2012-09-21,1905.220026910305,False
32.0,85.0,2012-09-28,1804.2406569719315,False
32.0,85.0,2012-10-05,1982.3817108273506,False
32.0,85.0,2012-10-12,2288.839807033539,False
32.0,85.0,2012-10-19,2063.85112285614,False
32.0,85.0,2012-10-26,1920.7878847122192,False
32.0,87.0,2012-09-07,8476.657873392105,True
32.0,87.0,2012-09-14,8274.342395544052,False
32.0,87.0,2012-09-21,8397.778406858444,False
32.0,87.0,2012-09-28,7797.22513127327,False
32.0,87.0,2012-10-05,8701.163538694382,False
32.0,87.0,2012-10-12,8479.747314691544,False
32.0,87.0,2012-10-19,8679.693722248077,False
32.0,87.0,2012-10-26,8022.8721261024475,False
32.0,90.0,2012-09-07,67069.35946559906,True
32.0,90.0,2012-09-14,64817.44479846954,False
32.0,90.0,2012-09-21,62320.73266220093,False
